order_id,product_id,unit_price,quantity
101529,120672,468.61,2
101529,647654,472.72,2
101530,424718,349.15,2
101530,830396,78.2,1
101530,616207,769.39,1
101531,855119,113.58,2
101532,788175,266.42,1
101532,123191,580.79,4
101532,108796,606.08,2
101533,293073,721.11,1
101533,315187,787.48,2
101534,712158,838.98,2
101534,556364,753.43,1
101535,981997,211.11,2
101536,177733,227.88,3
101537,203454,193.55,3
101538,644730,981.79,1
101538,741835,830.31,1
101538,280162,764.0,2
101539,621860,446.52,2
101540,643168,328.73,1
101540,221626,324.59,2
101541,143527,591.04,1
101541,782729,827.9,2
101541,394174,77.0,1
101542,202715,300.56,5
101542,874326,123.92,1
101542,912354,524.28,1
101543,289459,879.98,1
101543,134761,822.05,3
101544,738390,689.63,1
101545,130198,916.74,1
101545,108796,387.02,2
101545,149774,446.57,3
101546,451956,975.06,2
101546,201111,598.09,1
101546,876627,724.58,4
101547,613608,856.58,1
101548,257146,832.36,2
101548,130198,858.45,1
101549,115348,921.02,2
101549,587281,545.23,1
101550,799380,735.93,2
101550,204220,546.6,1
101550,846554,393.87,1
101551,760381,658.06,1
101551,280162,142.32,1
101551,995677,444.2,2
101552,158033,250.7,3
101553,855760,650.18,4
101553,917641,122.31,1
101553,236141,824.25,2
101554,784425,790.93,5
101554,763628,482.07,1
101554,511087,482.56,1
101555,844672,585.42,1
101555,656573,394.27,3
101555,409067,161.84,3
101556,422552,886.64,1
101557,144818,615.99,3
101557,550857,754.45,5
101558,511087,578.89,1
101558,467525,782.42,3
101558,782729,177.79,2
101559,323016,769.59,1
101559,293073,211.75,3
101559,370119,837.83,3
101560,179507,787.36,1
101561,152243,508.65,2
101562,394174,670.04,2
101563,664634,76.94,4
101563,125748,768.06,5
101563,582936,63.24,1
101564,738390,813.04,2
101565,315487,263.9,1
101566,556364,850.8,2
101566,424718,806.62,3
101567,422552,172.34,1
101568,634777,475.37,1
101568,647654,774.46,5
101568,625107,488.15,1
101569,431976,365.92,2
101570,821570,82.65,5
101570,634777,363.71,3
101571,966126,510.96,1
101571,989365,529.75,1
101572,202715,71.6,3
101572,896270,679.11,2
101572,932952,393.52,2
101573,511087,347.67,1
101574,328679,660.37,2
101574,981997,678.99,2
101574,257146,675.43,2
101575,885901,590.56,1
101576,327418,149.02,2
101576,447726,108.89,4
101577,858212,825.49,3
101578,855119,374.07,5
101578,404100,657.04,2
101578,528608,175.81,3
101579,291116,958.83,1
101579,451956,727.65,1
101580,129553,381.92,4
101580,458363,737.39,1
101580,315187,886.55,2
101581,657579,843.33,1
101582,784362,579.68,1
101582,451956,471.29,4
101583,830396,747.65,2
101583,424718,240.02,4
101583,830396,495.56,1
101584,784425,901.4,5
101584,115684,57.68,1
101585,572994,186.48,1
101586,203454,806.72,1
101586,797959,614.59,4
101587,158033,938.15,1
101587,926868,772.6,1
101588,283621,603.8,1
101589,458363,625.38,2
101589,447726,147.05,3
101589,543513,501.8,1
101590,643168,668.48,1
101590,254410,317.98,1
101590,644730,746.09,2
101591,797959,158.96,1
101591,625107,217.01,5
101592,467894,184.01,1
101593,995677,108.92,2
101593,526783,723.07,1
101594,593117,203.35,1
101595,981997,449.04,1
101595,451956,368.93,1
101595,511087,969.2,2
101596,713622,402.36,1
101597,136788,178.06,1
101598,327418,182.21,2
101598,131542,651.89,2
101599,830396,637.39,1
101599,179932,657.77,1
101600,740474,157.15,3
101600,926868,159.14,1
101601,641411,680.73,1
101601,283803,861.68,3
101601,177733,965.9,1
101602,203454,275.33,3
101602,179507,316.95,1
101602,115348,512.65,5
101603,417528,495.72,2
101603,143527,652.43,2
101603,379582,435.62,1
101604,797959,960.72,2
101604,582219,165.26,2
101604,766294,622.53,1
101605,143527,369.24,1
101605,876627,866.41,2
101605,394174,738.79,3
101606,431976,516.02,1
101607,293073,64.79,4
101608,987911,138.78,2
101608,357966,907.05,2
101609,417009,302.94,1
101609,738390,887.91,2
101609,667650,871.9,1
101610,179932,827.01,3
101610,830396,474.72,1
101610,236141,658.42,2
101611,714157,998.13,2
101611,641411,666.42,1
101611,575961,998.74,1
101612,228776,183.75,2
101612,240196,963.8,3
101612,357966,963.15,2
101613,176656,270.79,3
101613,784425,602.84,3
101614,451956,583.59,2
101614,981997,336.83,3
101615,582936,912.75,1
101616,340098,846.04,3
101617,467525,304.37,1
101617,263679,750.43,2
101618,436470,505.35,2
101619,203454,492.02,1
101619,738390,985.6,3
101619,436470,680.66,1
101620,120672,440.94,2
101621,780063,918.2,1
101621,591797,438.41,4
101621,734159,474.63,2
101622,160732,431.62,1
101622,268844,800.1,3
101622,799380,929.42,1
101623,529557,403.99,2
101623,966126,130.38,1
101624,844672,334.99,2
101625,268844,473.14,2
101626,589456,861.89,2
101626,467894,360.92,2
101626,667650,203.32,1
101627,990634,381.26,2
101627,280162,113.73,1
101628,293073,864.04,2
101628,664634,323.89,1
101629,987911,577.03,1
101629,682453,90.66,1
101629,625107,693.88,4
101630,167392,165.97,4
101630,221626,725.26,1
101631,712158,303.09,1
101632,858212,770.09,3
101632,417528,978.41,1
101633,240196,376.18,4
101634,211520,255.85,1
101634,319527,331.1,2
101634,291116,606.31,1
101635,826219,359.61,1
101635,716660,769.93,1
101635,714157,883.99,3
101636,621860,827.38,1
101637,995677,385.71,2
101638,436470,960.22,4
101639,115684,493.04,1
101639,143527,86.19,4
101639,784425,866.08,3
101640,738390,837.61,1
101640,966126,622.53,1
101640,424718,428.67,1
101641,830396,773.66,1
101641,656573,548.18,1
101642,784425,841.03,1
101643,435530,894.98,1
101643,257146,846.71,1
101643,458363,409.81,1
101644,315187,118.64,1
101644,257146,360.47,1
101645,457848,799.66,3
101646,643168,318.82,1
101647,821570,816.84,1
101647,572994,302.15,2
101648,134761,253.6,1
101648,134848,464.38,1
101649,891289,737.38,2
101650,712158,399.78,2
101651,734159,838.32,5
101652,351367,622.33,3
101653,190530,339.23,1
101653,526783,601.41,2
101653,254410,218.11,1
101654,644730,441.54,2
101655,152243,853.0,1
101656,357966,768.68,1
101656,621298,560.7,4
101657,211520,997.94,2
101657,821570,305.64,2
101657,821570,671.75,1
101658,830396,526.04,4
101659,437577,383.28,1
101659,989365,961.19,4
101660,966126,280.27,2
101660,625107,443.64,4
101661,130198,495.7,1
101661,453516,798.74,3
101662,379582,449.1,1
101662,995677,219.0,3
101662,641411,431.5,2
101663,435530,980.61,3
101663,826219,499.02,1
101664,424718,502.29,2
101665,179932,325.64,2
101665,528608,440.83,2
101666,556364,446.49,1
101667,370119,418.98,2
101667,602517,411.65,2
101667,480254,376.19,4
101668,134761,297.01,2
101669,926868,873.95,1
101669,314921,787.41,1
101669,995677,814.97,1
101670,204220,465.12,1
101670,657579,521.99,3
101670,240196,420.53,2
101671,340098,772.48,3
101672,784362,698.38,1
101672,327670,88.92,1
101672,474362,823.72,1
101673,973291,332.33,3
101673,966126,451.92,2
101673,582936,155.09,2
101674,463028,110.8,1
101675,474362,872.74,1
101676,885901,830.93,3
101676,656573,361.71,4
101676,625107,120.33,3
101677,970718,718.84,3
101677,588836,303.84,2
101677,436470,371.83,1
101678,734159,263.98,2
101678,543513,260.47,3
101678,204220,80.42,3
101679,513418,504.22,1
101679,799380,338.13,2
101680,588836,296.17,2
101681,268844,433.1,3
101681,740474,429.7,3
101681,280162,802.51,5
101682,896270,63.25,3
101682,474362,81.17,1
101683,340098,435.25,1
101684,564853,346.81,1
101684,310436,70.71,2
101685,523098,673.59,1
101686,203454,366.03,1
101686,713622,203.21,1
101686,643168,519.88,1
101687,644730,821.44,3
101687,351367,200.35,1
101688,528608,95.0,2
101688,283621,850.01,1
101688,327670,632.77,2
101689,447726,956.98,1
101689,632686,855.41,2
101689,616207,192.08,1
101690,526783,58.59,3
101690,858212,534.71,1
101690,657579,672.78,1
101691,272383,386.36,2
101692,621860,980.95,1
101692,458263,954.86,2
101692,582219,50.82,4
101693,417528,662.62,3
101693,602517,548.13,2
101694,830396,901.03,1
101694,713622,649.64,1
101695,280162,669.17,1
101695,318514,744.08,2
101696,134761,913.37,1
101697,166402,183.17,4
101698,664634,570.87,1
101698,367952,371.55,4
101698,417528,979.8,2
101699,780063,938.74,3
101700,179507,323.03,3
101701,876627,706.11,5
101701,480254,377.88,2
101701,564853,418.48,1
101702,240196,623.57,4
101703,451956,725.2,4
101703,134848,556.26,1
101704,593117,606.91,2
101704,641411,936.4,1
101704,297266,487.02,3
101705,177733,341.5,4
101705,394868,168.2,3
101706,613608,833.26,2
101706,351367,866.51,1
101706,559463,462.68,1
101707,874326,430.33,4
101707,327418,839.21,2
101708,788175,301.85,1
101709,179932,338.65,4
101709,543513,121.51,1
101710,367952,674.25,1
101710,635769,904.06,1
101710,204220,889.29,1
101711,811207,443.07,3
101711,989365,117.96,1
101711,741835,280.58,1
101712,876627,872.93,4
101712,885901,207.81,2
101712,480254,883.89,2
101713,989365,325.82,4
101714,467525,131.06,1
101715,226632,904.47,1
101715,647421,401.08,3
101715,766294,980.57,1
101716,318514,105.58,3
101716,858357,345.13,2
101717,115348,551.35,2
101717,989365,315.82,3
101717,580730,553.09,1
101718,123191,586.62,2
101719,351367,910.55,2
101719,593117,266.25,3
101719,457848,465.73,2
101720,542696,356.48,2
101720,656573,421.3,3
101721,845820,175.28,2
101722,788175,145.23,1
101722,394174,262.2,1
101723,657579,255.33,2
101724,782729,816.93,2
101725,314921,411.16,3
101725,625107,903.38,2
101725,826219,575.96,1
101726,394868,693.39,1
101727,130969,532.99,1
101727,203454,662.92,1
101727,244547,166.28,4
101728,575961,691.59,3
101728,160732,893.14,3
101728,291116,752.1,2
101729,587281,362.65,3
101730,158033,697.59,1
101731,596545,541.99,1
101732,122121,401.43,2
101733,601115,597.48,3
101733,152243,876.6,1
101734,166402,577.82,2
101734,528608,782.91,1
101734,327418,96.35,1
101735,293073,787.31,2
101735,160732,546.54,1
101735,616207,499.07,4
101736,467525,538.58,3
101736,741835,833.76,3
101737,315187,70.97,1
101738,417528,843.88,2
101738,582219,281.3,2
101738,613608,985.48,2
101739,529557,148.52,1
101740,665639,169.5,3
101740,436470,867.47,1
101741,240196,854.76,1
101741,587281,111.25,3
101741,115684,994.79,2
101742,957598,408.45,2
101742,327670,897.87,2
101742,784425,964.0,4
101743,272383,586.0,4
101743,268844,564.13,2
101744,394868,948.48,1
101744,319527,443.75,2
101745,591797,474.42,4
101745,357966,981.95,3
101745,149774,186.0,4
101746,876627,84.46,2
101746,912354,822.4,1
101746,917641,274.8,2
101747,695926,607.74,1
101747,727865,778.76,1
101748,621298,707.09,5
101748,844672,880.77,1
101749,682453,829.05,3
101750,713451,854.46,5
101750,591797,254.44,2
101751,127005,582.67,2
101751,575961,405.97,3
101752,559463,552.91,1
101752,404100,797.03,4
101753,351367,251.01,3
101753,780063,794.85,4
101754,236141,309.97,1
101754,885901,553.66,2
101755,122121,167.32,1
101755,700732,106.87,1
101755,987911,923.86,2
101756,973291,213.85,1
101756,564853,127.91,3
101757,526783,219.33,3
101757,130198,778.93,3
101758,766294,672.47,4
101758,995677,191.56,2
101758,144818,205.65,3
101759,989365,230.32,1
101759,436470,224.37,4
101760,283803,722.32,4
101761,340098,482.58,1
101761,741835,90.27,3
101761,331204,816.05,1
101762,896270,933.75,2
101762,134761,559.16,2
101762,845820,666.71,1
101763,462550,581.84,2
101764,780063,942.1,3
101764,621298,386.08,2
101764,588836,230.18,2
101765,431976,953.49,1
101765,409067,79.53,1
101765,293073,577.46,2
101766,613608,460.03,2
101766,134848,493.74,1
101767,821570,210.15,2
101767,891289,279.72,2
101768,394174,949.98,3
101769,467525,827.38,2
101770,166402,690.99,1
101770,134761,92.84,1
101771,782729,915.49,1
101771,424718,918.72,2
101771,328679,188.23,1
101772,987911,695.44,1
101772,784362,655.03,1
101773,713622,551.83,3
101773,740474,747.14,4
101774,179507,792.83,1
101774,103736,68.55,3
101774,167392,735.08,1
101775,319527,299.38,4
101776,221626,656.67,1
101776,932952,356.31,2
101777,458263,612.15,3
101777,458363,587.02,2
101778,858357,748.36,1
101778,394868,359.08,2
101778,643168,436.16,1
101779,758294,897.05,1
101779,797959,603.14,2
101780,657152,687.8,1
101780,891289,708.04,1
101781,480254,813.33,2
101782,323016,654.39,1
101783,179932,337.23,2
101784,152243,741.6,2
101785,826219,645.83,1
101785,152243,473.9,1
101786,599381,492.3,1
101786,130198,331.48,1
101787,981997,181.25,2
101787,526783,877.99,5
101788,543513,616.89,1
101788,700732,898.11,4
101789,263679,482.64,2
101789,855119,886.78,5
101789,932387,707.94,2
101790,970718,534.54,2
101791,990634,534.79,2
101791,543513,752.53,1
101792,394174,59.44,1
101793,526783,194.47,2
101793,830396,819.6,1
101794,926868,957.78,3
101794,176656,916.64,2
101795,315187,222.17,1
101795,467894,778.39,3
101796,179507,199.17,1
101796,228776,877.77,3
101797,766294,109.15,2
101797,463028,823.44,2
101797,211520,400.9,4
101798,513418,657.8,1
101798,458363,890.01,1
101799,625107,675.86,1
101800,314921,724.14,1
101800,714157,477.9,5
101800,760381,217.86,3
101801,741835,122.72,1
101802,635769,921.4,1
101803,788175,810.29,3
101803,424718,93.25,1
101803,616207,824.41,2
101804,966126,461.41,1
101805,489295,110.44,2
101806,700732,297.65,1
101807,436470,223.43,4
101808,593117,620.71,1
101809,587281,147.61,4
101809,550857,400.46,2
101810,201111,652.91,1
101810,905146,240.82,1
101810,716660,814.57,2
101811,559463,76.18,3
101811,966126,270.89,1
101811,211520,881.09,1
101812,632686,836.58,2
101812,176656,471.87,2
101813,713622,455.11,3
101813,351367,184.71,2
101813,331204,455.77,3
101814,155861,481.63,1
101814,221626,95.2,1
101815,682453,591.11,2
101816,462550,990.74,2
101817,228776,478.29,1
101817,846554,660.83,2
101818,417009,101.8,1
101819,601115,194.05,2
101820,784362,940.44,1
101820,543513,680.93,2
101820,221626,800.12,2
101821,297266,254.32,4
101821,134848,742.64,3
101822,221626,661.8,2
101822,422552,247.55,2
101822,417009,549.92,2
101823,529557,487.28,1
101823,970718,104.58,1
101824,855119,368.62,1
101824,741835,570.72,5
101824,741835,229.11,1
101825,714157,472.09,2
101825,528608,866.18,2
101826,644730,728.47,2
101826,593117,582.51,1
101826,190530,844.54,3
101827,167392,834.0,1
101827,990634,913.16,3
101827,315187,621.65,2
101828,970718,65.53,1
101828,582936,394.44,2
101829,727865,244.45,1
101829,845820,144.79,1
101829,990634,712.94,1
101830,582936,651.26,4
101830,291116,766.8,1
101830,904976,391.03,2
101831,367952,103.74,1
101831,431976,799.84,1
101832,272383,667.52,2
101833,855760,98.67,2
101834,601115,303.22,2
101834,327670,113.74,1
101834,513418,898.81,2
101835,572994,473.93,1
101836,788175,69.51,4
101837,201111,930.47,2
101837,474362,783.32,1
101837,108796,63.88,4
101838,367952,731.09,2
101838,656573,943.58,1
101838,152243,315.0,1
101839,263679,341.36,5
101839,136788,139.14,5
101839,599381,586.42,1
101840,310436,774.62,2
101840,591797,481.66,4
101840,641411,129.11,2
101841,431976,793.05,2
101841,122121,157.21,1
101842,367952,70.57,1
101843,315187,833.22,2
101843,932952,436.47,1
101844,896270,700.48,2
101844,221626,383.48,2
101845,155861,804.9,1
101846,529557,822.54,1
101846,391708,445.06,1
101846,596545,811.0,2
101847,221626,719.43,4
101847,970718,537.89,1
101848,625107,104.41,1
101848,134761,732.18,3
101849,457848,845.17,1
101849,293073,572.52,3
101850,289459,254.45,1
101850,667650,403.25,4
101850,912354,261.32,4
101851,115684,78.17,4
101851,289459,274.54,1
101852,167392,322.37,5
101853,957598,251.0,3
101853,621860,512.86,1
101854,367952,855.04,1
101854,130198,171.18,2
101854,176656,380.79,1
101855,741835,460.05,4
101855,926868,461.67,4
101856,589456,327.35,1
101856,766294,741.02,2
101856,134848,934.19,4
101857,166402,807.43,2
101858,613608,433.67,3
101858,314921,308.21,1
101858,394868,205.98,2
101859,328679,364.97,2
101859,417009,639.61,2
101859,844672,252.45,2
101860,315487,390.2,1
101860,422552,166.04,3
101861,593117,443.82,4
101861,122121,775.64,4
101862,596545,677.86,3
101862,760381,458.61,3
101862,664634,163.53,1
101863,447288,146.75,2
101863,811207,673.93,2
101864,127005,698.17,5
101864,526783,159.3,1
101864,855119,976.28,1
101865,904976,983.73,1
101865,667650,231.01,2
101865,716660,649.64,2
101866,876627,532.98,1
101867,799380,364.28,1
101867,467894,919.95,1
101867,331204,969.29,2
101868,588836,279.84,1
101869,221626,386.36,2
101869,315187,170.0,2
101870,564853,887.05,4
101870,409067,983.52,4
101870,559463,571.56,2
101871,458363,562.75,3
101871,712158,774.6,2
101872,467894,567.53,1
101873,644730,484.65,1
101873,589456,337.1,2
101873,357966,399.24,3
101874,431976,633.88,1
101875,788175,283.34,1
101875,283803,156.76,2
101876,310436,139.38,2
101877,409067,90.96,1
101878,315187,319.85,3
101878,202715,596.07,3
101878,202715,543.1,4
101879,644730,944.89,3
101879,236141,766.4,1
101879,404100,463.4,5
101880,331204,880.67,1
101881,740474,148.38,2
101882,351367,461.7,2
101882,763628,176.34,4
101882,351367,358.87,2
101883,966126,445.47,1
101884,404100,138.36,2
101884,575961,259.07,2
101885,587281,446.12,1
101885,379582,377.06,3
101885,601115,993.1,3
101886,917641,974.74,3
101886,855760,854.18,2
101886,447726,606.33,1
101887,550857,314.27,2
101888,123191,315.0,4
101888,179507,607.26,4
101889,601115,925.28,2
101889,845820,144.49,2
101889,587281,132.15,2
101890,799380,565.0,3
101891,587281,234.52,2
101892,647421,907.25,1
101892,858212,156.92,2
101892,727865,572.51,1
101893,391708,290.25,4
101894,319527,494.32,4
101894,155861,862.92,3
101894,458363,57.24,3
101895,657152,935.17,1
101895,143527,992.75,5
101895,280162,129.94,1
101896,394174,284.29,1
101896,144818,476.68,2
101897,394868,254.46,2
101897,582936,737.99,1
101898,437577,740.46,1
101898,625107,398.17,4
101898,763628,813.85,1
101899,647421,874.0,1
101900,318514,103.99,1
101900,766294,200.7,3
101901,700732,581.8,2
101902,989365,108.94,1
101902,228776,431.09,2
101903,489295,683.15,3
101903,367952,206.12,4
101903,917641,875.24,2
101904,695926,505.5,2
101905,120672,265.09,1
101905,665639,951.8,3
101906,268844,946.32,1
101906,458363,790.7,2
101907,211520,174.8,1
101907,417009,329.4,2
101908,526783,559.53,5
101908,874812,304.17,5
101909,904976,511.73,2
101909,125748,718.4,4
101909,634777,72.64,1
101910,417009,800.35,1
101910,257146,439.78,1
101910,973291,782.57,1
101911,987911,87.11,1
101912,641411,930.81,2
101912,981997,648.73,5
101912,714157,557.45,1
101913,845820,241.18,5
101913,830396,905.61,2
101914,409067,366.72,1
101915,422552,78.22,1
101915,176656,575.72,3
101916,734159,186.3,4
101916,436470,326.89,3
101916,417009,499.93,2
101917,966126,226.67,1
101917,846554,531.65,2
101917,632686,895.95,1
101918,257146,698.91,1
101919,593117,767.39,1
101919,167392,144.95,2
101919,513418,493.46,2
101920,489295,536.69,2
101920,656573,856.92,1
101920,131542,800.33,4
101921,176656,898.3,3
101922,228776,880.03,2
101923,550857,989.71,1
101923,297266,632.52,2
101923,166402,950.57,3
101924,177733,461.05,2
101924,874326,249.28,2
101924,760381,612.47,2
101925,987911,365.24,1
101925,202715,742.01,1
101925,912354,349.88,1
101926,122121,708.22,1
101926,855119,303.31,2
101926,176656,544.45,1
101927,990634,268.97,2
101927,575961,233.46,5
101927,543513,736.95,3
101928,211520,875.5,2
101929,480254,68.56,1
101929,528608,986.63,2
101930,712158,373.24,1
101930,136788,257.62,1
101931,740474,583.38,1
101932,447726,874.77,3
101932,436470,325.44,3
101932,966126,133.34,3
101933,424718,508.38,3
101934,845820,250.34,1
101934,788175,880.39,4
101935,331204,531.03,2
101935,367952,192.75,2
101935,120672,291.42,2
101936,788175,847.31,2
101936,177733,329.29,2
101937,758294,567.43,1
101938,891289,477.93,2
101938,596545,393.36,2
101938,404100,906.38,1
101939,115684,774.3,3
101939,665639,869.21,2
101940,351367,85.96,3
101941,315187,775.52,2
101941,257146,541.67,5
101942,513418,112.4,2
101942,905146,521.93,1
101943,340098,785.01,1
101944,511087,143.5,1
101944,179932,81.43,1
101944,125748,201.4,1
101945,391708,770.85,2
101945,424718,211.54,2
101946,716660,99.39,4
101947,177733,225.48,1
101947,874812,271.9,1
101947,572994,404.55,1
101948,160732,186.16,1
101948,409067,539.57,4
101949,513418,815.04,3
101949,283803,357.44,4
101950,511087,916.65,2
101951,447726,180.96,2
101952,526783,277.74,3
101953,784425,254.97,2
101953,297266,676.39,1
101954,858212,515.68,3
101954,784425,990.06,2
101955,291116,349.97,2
101956,280162,529.37,2
101957,435530,292.15,2
101957,404100,319.28,3
101957,489295,795.44,4
101958,125748,877.51,3
101959,166402,247.3,1
101960,844672,953.29,2
101960,160732,770.8,2
101961,526783,705.16,1
101961,738390,798.34,3
101962,564853,66.95,1
101962,589456,789.07,1
101963,695926,593.01,2
101963,904976,68.26,3
101964,144818,347.59,1
101964,120672,540.86,2
101965,453516,462.74,2
101965,564853,52.11,1
101966,240196,516.01,1
101966,738390,893.31,2
101967,158033,237.07,5
101967,458263,277.34,3
101968,409067,445.44,3
101969,874812,682.8,2
101970,511087,615.2,1
101971,457848,548.14,4
101972,695926,540.33,1
101972,462550,203.53,1
101973,647654,516.89,2
101973,912354,260.46,1
101973,221626,800.48,2
101974,489295,658.53,3
101974,989365,853.18,4
101974,926868,430.74,5
101975,621298,123.86,2
101975,714157,997.22,2
101975,559463,512.14,1
101976,130198,438.81,1
101977,621860,840.62,1
101978,122121,888.42,2
101978,130969,247.22,1
101978,966126,191.38,2
101979,664634,351.06,5
101979,599381,859.26,2
101979,987911,960.47,5
101980,758294,705.95,2
101980,876627,805.49,2
101980,436470,936.67,1
101981,211520,127.78,1
101981,664634,503.46,1
101981,970718,881.94,5
101982,572994,941.32,4
101982,467894,922.73,1
101982,203454,414.6,4
101983,480254,880.34,2
101983,957598,563.42,3
101984,826219,427.02,1
101985,463028,226.04,1
101985,665639,999.96,2
101986,315187,651.71,1
101986,905146,994.91,3
101987,314921,763.12,1
101987,190530,282.02,2
101988,160732,514.89,5
101988,351367,842.78,1
101988,177733,837.33,2
101989,529557,305.78,3
101990,391708,155.86,4
101991,458263,648.87,1
101991,644730,791.38,5
101992,714157,579.35,1
101993,572994,772.46,2
101994,291116,540.96,2
101995,357966,649.96,1
101996,635769,156.7,1
101996,315487,816.0,1
101996,644730,51.2,3
101997,379582,300.15,4
101997,155861,160.17,1
101998,379582,865.22,4
101998,351367,68.77,1
101999,858212,676.6,1
101999,874812,351.58,1
101999,644730,111.24,5
102000,236141,437.53,4
102001,167392,617.52,2
102002,293073,318.12,1
102003,144818,575.57,5
102003,201111,892.03,1
102003,989365,419.97,2
102004,716660,506.34,1
102004,115348,63.24,3
102004,572994,669.2,1
102005,211520,349.45,3
102005,127005,645.09,1
102006,970718,987.11,2
102007,367952,78.1,1
102008,120672,206.39,1
102008,657152,561.37,1
102009,179932,440.4,2
102009,176656,452.01,1
102010,115348,715.04,2
102010,713451,64.26,2
102010,788175,890.5,1
102011,134761,972.75,1
102011,582936,366.74,2
102011,763628,747.4,3
102012,596545,412.59,3
102013,874326,162.16,3
102013,513418,754.68,2
102014,874812,231.28,1
102015,244547,928.97,1
102015,177733,284.63,4
102015,529557,596.81,1
102016,417528,815.68,2
102016,129553,399.06,1
102016,127005,434.42,1
102017,891289,705.26,3
102017,885901,76.63,2
102018,131542,560.47,5
102018,556364,134.93,4
102018,409067,687.87,2
102019,458263,898.92,2
102019,528608,433.7,4
102020,318514,84.78,3
102021,424718,177.34,1
102022,149774,195.02,2
102022,123191,896.96,2
102022,564853,918.47,1
102023,176656,965.93,2
102024,904976,223.63,2
102025,370119,275.29,4
102025,152243,494.58,2
102026,201111,359.26,2
102027,129553,833.82,3
102027,511087,260.97,2
102027,254410,675.32,4
102028,700732,711.88,2
102028,917641,334.19,1
102029,289459,801.02,1
102029,542696,443.52,4
102029,327670,254.07,2
102030,932387,566.52,1
102030,855119,577.14,1
102030,120672,754.58,2
102031,394174,360.78,1
102031,966126,527.27,2
102031,995677,951.69,3
102032,647421,999.57,2
102032,830396,651.44,1
102032,166402,974.2,3
102033,331204,517.24,2
102034,529557,429.64,3
102034,447288,223.03,2
102035,263679,53.21,4
102036,179507,839.3,5
102037,543513,324.59,1
102037,127005,306.22,1
102038,125748,463.97,2
102038,664634,170.24,1
102039,115348,331.86,2
102039,970718,973.37,3
102040,272383,464.71,2
102040,656573,294.42,2
102041,591797,621.46,1
102041,394868,185.89,2
102042,463028,276.1,2
102042,559463,114.47,1
102043,314921,254.93,4
102043,458263,784.13,4
102044,244547,712.4,2
102044,844672,683.48,3
102044,226632,867.99,1
102045,340098,803.84,3
102045,340098,383.99,1
102046,367952,191.98,4
102047,891289,281.52,1
102047,995677,379.56,2
102048,268844,925.29,3
102048,176656,504.88,3
102048,797959,235.16,1
102049,319527,810.72,2
102049,489295,495.98,1
102049,120672,980.37,2
102050,784362,439.71,4
102050,351367,862.61,2
102051,115348,195.15,2
102051,700732,968.35,1
102052,155861,642.82,1
102052,131542,723.97,1
102053,228776,572.69,1
102053,855760,784.53,1
102053,727865,516.09,3
102054,435530,607.82,1
102054,734159,516.28,1
102055,280162,912.51,3
102055,667650,799.79,1
102056,926868,967.13,2
102056,437577,122.95,5
102056,463028,845.13,1
102057,891289,323.61,2
102058,621860,853.47,3
102058,158033,96.05,5
102058,987911,599.23,1
102059,740474,555.83,3
102060,226632,180.42,1
102060,315487,51.72,1
102061,422552,899.74,2
102061,417009,76.98,1
102062,283621,343.61,2
102063,370119,120.81,1
102064,596545,561.76,1
102065,641411,923.91,3
102066,874812,724.91,2
102067,424718,471.7,1
102067,599381,495.46,2
102068,177733,544.97,2
102068,657152,385.27,5
102069,845820,775.03,2
102070,788175,674.69,3
102071,158033,613.71,5
102071,489295,222.26,2
102072,917641,562.69,2
102073,885901,975.59,3
102074,211520,848.73,2
102074,351367,880.8,2
102074,734159,693.09,1
102075,528608,739.16,4
102075,127005,945.29,1
102075,587281,462.9,3
102076,734159,539.48,1
102076,314921,67.38,2
102077,632686,886.32,2
102077,176656,347.42,1
102077,989365,526.88,2
102078,367952,670.33,1
102078,226632,620.44,1
102078,203454,192.36,2
102079,318514,712.82,3
102079,394868,942.29,1
102080,458263,139.0,5
102080,379582,586.66,5
102081,263679,721.88,2
102081,149774,489.01,1
102082,830396,162.22,2
102083,263679,782.14,2
102083,127005,469.07,1
102084,351367,957.3,2
102084,589456,857.23,2
102085,780063,429.69,1
102086,391708,323.21,1
102086,575961,661.52,1
102086,589456,330.78,1
102087,664634,174.06,4
102088,784425,659.65,2
102089,340098,576.44,1
102089,143527,843.33,3
102089,437577,119.88,2
102090,272383,856.35,1
102090,587281,267.33,2
102090,788175,802.69,1
102091,125748,934.15,3
102092,734159,764.2,2
102093,826219,587.4,3
102093,417009,415.44,5
102093,601115,754.23,2
102094,591797,50.79,1
102095,417009,167.84,1
102096,511087,590.71,5
102096,621860,625.86,1
102096,129553,174.03,2
102097,858357,244.41,2
102097,226632,117.82,1
102098,657152,366.66,2
102098,221626,484.14,5
102098,874326,865.71,2
102099,766294,887.88,1
102100,272383,982.03,2
102101,596545,623.8,1
102101,254410,467.61,2
102102,635769,796.85,2
102102,127005,802.31,2
102103,328679,396.16,2
102104,272383,492.75,2
102104,422552,883.61,1
102104,788175,162.83,4
102105,644730,818.34,2
102106,896270,453.37,1
102106,144818,711.22,1
102106,714157,72.42,1
102107,323016,91.95,3
102107,179507,900.47,1
102107,176656,504.02,1
102108,695926,457.76,1
102108,204293,641.41,1
102108,315487,487.33,3
102109,575961,539.22,2
102109,453516,808.0,2
102109,103736,404.44,2
102110,582936,719.69,1
102111,593117,592.19,2
102111,966126,516.15,2
102112,129553,425.15,1
102113,758294,957.49,1
102113,263679,632.56,4
