order_id,product_id,quantity,unit_price,order_date,delivery_time,area
100874,966126,2,518.99,2023-02-04,2023-02-04 09:20:00,Cal Expo
100047,799380,4,519.76,2023-06-12,2023-06-12 23:51:00,SW Sacramento
102694,876627,4,530.95,2023-01-04,2023-01-04 10:24:00,West Sacramento
101256,120672,1,513.91,2023-08-31,2023-08-31 13:05:00,Oak Park
103792,357966,4,527.95,2023-08-05,2023-08-05 20:50:00,Midtown
102705,391708,2,506.63,2023-07-05,2023-07-05 19:37:00,Upper Land
103328,357966,3,527.95,2023-09-28,2023-09-28 23:14:00,SW Sacramento
104043,417528,2,553.89,2023-01-02,2023-01-02 17:07:00,Upper Land
104488,129553,3,570.14,2023-08-24,2023-08-24 09:43:00,SW Sacramento
103765,782729,1,505.21,2023-08-28,2023-08-28 08:35:00,North Sacramento
103288,575961,3,525.87,2023-02-08,2023-02-08 03:37:00,Midtown
100986,240196,2,553.62,2023-02-05,2023-02-05 04:27:00,North Sacramento
100997,542696,3,493.61,2023-12-15,2023-12-15 02:40:00,West Sacramento
102711,221626,1,523.0,2023-06-12,2023-06-12 16:58:00,SW Sacramento
101723,417528,4,553.89,2023-05-29,2023-05-29 23:13:00,West Sacramento
101428,926868,2,551.6,2023-02-11,2023-02-11 15:25:00,Oak Park
100028,293073,1,537.53,2023-01-27,2023-01-27 20:43:00,Cal Expo
101856,741835,1,498.96,2023-08-30,2023-08-30 13:17:00,Cal Expo
100007,782729,1,505.21,2023-10-09,2023-10-09 13:42:00,Oak Park
100118,741835,3,498.96,2023-10-31,2023-10-31 19:54:00,SW Sacramento
101297,240196,1,553.62,2023-09-21,2023-09-21 11:09:00,Midtown
104228,644730,2,544.37,2023-08-14,2023-08-14 00:44:00,North Sacramento
102073,855119,2,521.02,2023-12-10,2023-12-10 05:55:00,SW Sacramento
100430,129553,2,570.14,2023-09-22,2023-09-22 08:49:00,South Land
102595,876627,3,530.95,2023-03-27,2023-03-27 05:41:00,Oak Park
104324,293073,3,537.53,2023-10-31,2023-10-31 18:11:00,Cal Expo
102661,799380,3,519.76,2023-05-25,2023-05-25 21:29:00,West Sacramento
101498,129553,1,570.14,2023-07-26,2023-07-26 11:47:00,West Sacramento
101722,391708,1,506.63,2023-03-30,2023-03-30 12:59:00,South Land
103130,782729,2,505.21,2023-11-15,2023-11-15 17:17:00,South Natomas
102149,542696,1,493.61,2023-10-12,2023-10-12 16:03:00,West Sacramento
104450,876627,2,530.95,2023-08-17,2023-08-17 20:47:00,SW Sacramento
104500,740474,5,543.99,2023-01-26,2023-01-26 12:11:00,North Sacramento
104175,129553,2,570.14,2023-09-04,2023-09-04 16:58:00,Midtown
104859,926868,1,551.6,2023-03-21,2023-03-21 07:48:00,Oak Park
100497,424718,4,510.4,2023-12-25,2023-12-25 14:44:00,Oak Park
104284,221626,2,523.0,2023-10-16,2023-10-16 11:34:00,North Sacramento
102235,391708,1,506.63,2023-02-22,2023-02-22 16:08:00,West Sacramento
102607,417528,4,553.89,2023-11-14,2023-11-14 12:10:00,South Land
101132,417528,3,553.89,2023-11-10,2023-11-10 12:08:00,Cal Expo
101165,575961,2,525.87,2023-05-12,2023-05-12 16:16:00,Midtown
100964,926868,1,551.6,2023-06-03,2023-06-03 21:05:00,Upper Land
101266,799380,2,519.76,2023-12-22,2023-12-22 07:43:00,Upper Land
103500,799380,1,519.76,2023-11-25,2023-11-25 10:49:00,SW Sacramento
102524,542696,1,493.61,2023-05-14,2023-05-14 02:21:00,North Sacramento
103204,846554,4,513.8,2023-02-02,2023-02-02 17:41:00,South Land
103634,799380,4,519.76,2023-09-27,2023-09-27 02:57:00,Cal Expo
101002,799380,1,519.76,2023-08-17,2023-08-17 18:04:00,Oak Park
100591,876627,2,530.95,2023-03-07,2023-03-07 16:15:00,Oak Park
102073,221626,2,523.0,2023-12-10,2023-12-10 05:55:00,SW Sacramento
100657,120672,2,513.91,2023-04-05,2023-04-05 13:55:00,South Natomas
103848,424718,2,510.4,2023-01-10,2023-01-10 22:54:00,Cal Expo
101799,855119,2,521.02,2023-01-28,2023-01-28 03:43:00,West Sacramento
104546,293073,1,537.53,2023-05-20,2023-05-20 07:03:00,Oak Park
100719,203454,3,515.54,2023-11-04,2023-11-04 12:52:00,South Natomas
104478,644730,1,544.37,2023-05-09,2023-05-09 18:37:00,Midtown
104448,741835,1,498.96,2023-09-13,2023-09-13 21:34:00,West Sacramento
103649,221626,2,523.0,2023-02-03,2023-02-03 05:14:00,Upper Land
104454,782729,2,505.21,2023-04-24,2023-04-24 19:54:00,North Sacramento
103612,876627,4,530.95,2023-03-16,2023-03-16 08:35:00,Cal Expo
101793,799380,2,519.76,2023-08-31,2023-08-31 05:49:00,South Land
102795,846554,1,513.8,2023-08-19,2023-08-19 05:04:00,Oak Park
103500,656573,3,569.62,2023-11-25,2023-11-25 10:49:00,SW Sacramento
100391,782729,2,505.21,2023-01-21,2023-01-21 23:23:00,SW Sacramento
103777,293073,3,537.53,2023-02-21,2023-02-21 05:21:00,Upper Land
100256,424718,3,510.4,2023-11-14,2023-11-14 12:21:00,North Sacramento
104082,966126,1,518.99,2023-12-03,2023-12-03 04:20:00,Upper Land
102893,855119,5,521.02,2023-10-28,2023-10-28 17:03:00,Midtown
103438,129553,4,570.14,2023-02-01,2023-02-01 10:07:00,West Sacramento
102897,424718,4,510.4,2023-07-23,2023-07-23 17:05:00,South Land
104487,203454,1,515.54,2023-05-08,2023-05-08 02:16:00,SW Sacramento
102924,926868,1,551.6,2023-02-05,2023-02-05 21:13:00,South Land
102028,644730,2,544.37,2023-01-05,2023-01-05 11:04:00,North Sacramento
104676,740474,3,543.99,2023-05-27,2023-05-27 05:16:00,South Land
101808,926868,1,551.6,2023-10-09,2023-10-09 19:15:00,South Natomas
103513,203454,3,515.54,2023-03-12,2023-03-12 03:41:00,Upper Land
102399,417528,2,553.89,2023-10-18,2023-10-18 23:16:00,North Sacramento
101167,876627,2,530.95,2023-10-31,2023-10-31 17:51:00,Upper Land
104422,293073,4,537.53,2023-06-25,2023-06-25 20:17:00,South Land
100697,357966,2,527.95,2023-03-25,2023-03-25 15:33:00,SW Sacramento
103555,417009,1,526.62,2023-03-19,2023-03-19 08:27:00,North Sacramento
103120,575961,1,525.87,2023-06-07,2023-06-07 01:06:00,South Land
103852,240196,3,553.62,2023-01-05,2023-01-05 03:26:00,Cal Expo
102872,357966,2,527.95,2023-11-25,2023-11-25 21:28:00,Upper Land
104328,203454,1,515.54,2023-03-30,2023-03-30 07:53:00,SW Sacramento
103907,120672,2,513.91,2023-04-06,2023-04-06 01:44:00,West Sacramento
101015,799380,1,519.76,2023-01-16,2023-01-16 10:54:00,SW Sacramento
100376,966126,1,518.99,2023-10-27,2023-10-27 06:02:00,Oak Park
100491,293073,2,537.53,2023-06-28,2023-06-28 03:01:00,South Natomas
103437,221626,1,523.0,2023-06-16,2023-06-16 04:08:00,South Natomas
104112,417528,1,553.89,2023-10-14,2023-10-14 08:39:00,Oak Park
103275,240196,4,553.62,2023-10-16,2023-10-16 17:02:00,Upper Land
100808,966126,1,518.99,2023-12-16,2023-12-16 07:35:00,South Land
104433,424718,1,510.4,2023-09-12,2023-09-12 20:07:00,North Sacramento
101597,656573,1,569.62,2023-02-09,2023-02-09 14:14:00,North Sacramento
100411,457848,3,542.22,2023-03-15,2023-03-15 09:00:00,Midtown
101199,644730,2,544.37,2023-03-12,2023-03-12 00:56:00,North Sacramento
104438,357966,1,527.95,2023-04-01,2023-04-01 22:05:00,Midtown
102450,966126,2,518.99,2023-03-21,2023-03-21 10:53:00,Upper Land
103028,424718,2,510.4,2023-07-03,2023-07-03 08:37:00,South Land
101487,926868,1,551.6,2023-04-29,2023-04-29 03:54:00,Oak Park
103997,240196,2,553.62,2023-06-07,2023-06-07 22:49:00,North Sacramento
103934,966126,2,518.99,2023-03-21,2023-03-21 00:12:00,Midtown
100471,656573,4,569.62,2023-01-08,2023-01-08 04:34:00,North Sacramento
100747,799380,2,519.76,2023-05-13,2023-05-13 21:48:00,Oak Park
101497,740474,3,543.99,2023-02-03,2023-02-03 14:21:00,West Sacramento
102536,203454,1,515.54,2023-03-03,2023-03-03 03:22:00,South Natomas
101193,644730,3,544.37,2023-05-06,2023-05-06 03:53:00,SW Sacramento
100490,417528,3,553.89,2023-10-26,2023-10-26 09:15:00,North Sacramento
100016,417528,2,553.89,2023-10-24,2023-10-24 23:58:00,West Sacramento
104384,876627,5,530.95,2023-07-13,2023-07-13 03:10:00,South Land
103253,240196,4,553.62,2023-09-19,2023-09-19 11:34:00,South Land
103826,741835,1,498.96,2023-09-02,2023-09-02 16:44:00,South Natomas
100128,876627,4,530.95,2023-03-03,2023-03-03 15:14:00,North Sacramento
101060,457848,2,542.22,2023-08-26,2023-08-26 15:03:00,Oak Park
104605,542696,2,493.61,2023-06-01,2023-06-01 05:40:00,Upper Land
103094,656573,3,569.62,2023-10-25,2023-10-25 20:05:00,Upper Land
101302,782729,2,505.21,2023-12-10,2023-12-10 15:56:00,Cal Expo
104980,203454,1,515.54,2023-04-16,2023-04-16 06:49:00,North Sacramento
104935,575961,3,525.87,2023-03-13,2023-03-13 22:44:00,Upper Land
103044,293073,2,537.53,2023-11-01,2023-11-01 13:05:00,South Natomas
104289,741835,3,498.96,2023-08-06,2023-08-06 05:45:00,Upper Land
101240,417528,2,553.89,2023-01-10,2023-01-10 03:51:00,Upper Land
102271,240196,1,553.62,2023-10-19,2023-10-19 21:23:00,West Sacramento
102024,357966,3,527.95,2023-09-24,2023-09-24 12:12:00,Upper Land
101801,876627,2,530.95,2023-04-12,2023-04-12 02:50:00,SW Sacramento
103384,575961,3,525.87,2023-02-13,2023-02-13 15:11:00,West Sacramento
100800,741835,3,498.96,2023-12-01,2023-12-01 02:16:00,SW Sacramento
103462,293073,2,537.53,2023-05-25,2023-05-25 14:58:00,Upper Land
104594,782729,1,505.21,2023-03-04,2023-03-04 06:27:00,South Land
103961,424718,2,510.4,2023-11-17,2023-11-17 04:50:00,SW Sacramento
102748,740474,4,543.99,2023-06-20,2023-06-20 13:52:00,Upper Land
101232,221626,1,523.0,2023-06-30,2023-06-30 05:35:00,North Sacramento
103365,855119,5,521.02,2023-10-22,2023-10-22 01:01:00,South Land
100887,926868,3,551.6,2023-07-30,2023-07-30 12:12:00,North Sacramento
101984,741835,1,498.96,2023-08-22,2023-08-22 19:26:00,South Land
100368,424718,1,510.4,2023-04-13,2023-04-13 12:35:00,West Sacramento
103843,966126,1,518.99,2023-12-10,2023-12-10 20:55:00,South Natomas
104842,966126,1,518.99,2023-05-28,2023-05-28 06:24:00,South Land
104769,221626,1,523.0,2023-10-22,2023-10-22 01:21:00,Cal Expo
100931,846554,2,513.8,2023-01-23,2023-01-23 08:16:00,West Sacramento
104397,417009,1,526.62,2023-09-05,2023-09-05 19:17:00,North Sacramento
102889,221626,2,523.0,2023-03-14,2023-03-14 22:03:00,Midtown
104566,221626,2,523.0,2023-07-05,2023-07-05 20:37:00,South Natomas
100165,417009,2,526.62,2023-06-26,2023-06-26 21:19:00,Cal Expo
101190,855119,1,521.02,2023-08-03,2023-08-03 09:09:00,Midtown
103626,741835,5,498.96,2023-09-07,2023-09-07 18:40:00,Midtown
104740,741835,1,498.96,2023-11-01,2023-11-01 19:39:00,Oak Park
100143,644730,2,544.37,2023-05-29,2023-05-29 14:47:00,South Natomas
101812,656573,1,569.62,2023-04-05,2023-04-05 04:51:00,Upper Land
103850,221626,2,523.0,2023-04-02,2023-04-02 18:42:00,Oak Park
100805,391708,1,506.63,2023-07-06,2023-07-06 10:19:00,Midtown
104827,221626,4,523.0,2023-09-07,2023-09-07 02:08:00,Upper Land
100444,457848,1,542.22,2023-07-03,2023-07-03 21:55:00,North Sacramento
101302,293073,3,537.53,2023-12-10,2023-12-10 15:56:00,Cal Expo
100113,741835,4,498.96,2023-12-29,2023-12-29 07:17:00,North Sacramento
104579,926868,4,551.6,2023-08-26,2023-08-26 18:56:00,Midtown
104374,417009,2,526.62,2023-02-28,2023-02-28 05:28:00,SW Sacramento
102298,855119,1,521.02,2023-10-15,2023-10-15 01:09:00,Upper Land
100133,876627,1,530.95,2023-10-21,2023-10-21 12:08:00,SW Sacramento
100149,799380,1,519.76,2023-07-15,2023-07-15 20:13:00,South Land
104512,221626,2,523.0,2023-02-19,2023-02-19 10:08:00,South Natomas
104271,644730,1,544.37,2023-10-25,2023-10-25 16:36:00,West Sacramento
103910,357966,3,527.95,2023-07-29,2023-07-29 19:46:00,Midtown
101607,644730,3,544.37,2023-12-28,2023-12-28 11:14:00,Oak Park
100888,740474,2,543.99,2023-08-07,2023-08-07 09:22:00,West Sacramento
102826,966126,1,518.99,2023-07-09,2023-07-09 11:30:00,Cal Expo
102013,575961,2,525.87,2023-04-03,2023-04-03 08:52:00,South Land
104389,799380,3,519.76,2023-07-08,2023-07-08 22:35:00,South Natomas
101549,391708,4,506.63,2023-09-05,2023-09-05 08:55:00,Upper Land
102449,120672,1,513.91,2023-05-09,2023-05-09 08:05:00,West Sacramento
101027,417009,2,526.62,2023-04-26,2023-04-26 01:29:00,SW Sacramento
100008,417009,1,526.62,2023-09-07,2023-09-07 16:03:00,Midtown
100603,417009,2,526.62,2023-03-24,2023-03-24 21:40:00,Cal Expo
104199,966126,1,518.99,2023-09-20,2023-09-20 17:07:00,Cal Expo
100162,846554,2,513.8,2023-06-23,2023-06-23 01:24:00,Cal Expo
103737,656573,1,569.62,2023-01-30,2023-01-30 18:38:00,Oak Park
103460,855119,2,521.02,2023-05-09,2023-05-09 12:06:00,Cal Expo
104771,575961,5,525.87,2023-12-28,2023-12-28 08:31:00,South Land
100048,740474,1,543.99,2023-01-04,2023-01-04 03:01:00,South Natomas
100880,966126,3,518.99,2023-09-17,2023-09-17 11:33:00,Oak Park
103797,424718,3,510.4,2023-03-23,2023-03-23 11:20:00,Upper Land
102512,120672,2,513.91,2023-12-02,2023-12-02 19:20:00,Oak Park
104876,391708,2,506.63,2023-07-25,2023-07-25 11:42:00,Upper Land
102544,424718,2,510.4,2023-10-16,2023-10-16 16:20:00,South Land
102048,120672,2,513.91,2023-10-03,2023-10-03 18:51:00,SW Sacramento
100408,240196,1,553.62,2023-03-12,2023-03-12 16:01:00,Cal Expo
103237,457848,4,542.22,2023-01-23,2023-01-23 17:42:00,South Land
103968,221626,2,523.0,2023-03-23,2023-03-23 09:03:00,Cal Expo
103386,926868,5,551.6,2023-01-14,2023-01-14 03:13:00,Oak Park
101272,966126,2,518.99,2023-01-22,2023-01-22 23:16:00,South Natomas
102365,876627,2,530.95,2023-07-23,2023-07-23 00:12:00,South Natomas
103416,203454,4,515.54,2023-09-07,2023-09-07 19:25:00,Cal Expo
104896,391708,4,506.63,2023-09-10,2023-09-10 06:26:00,Midtown
102313,644730,5,544.37,2023-07-10,2023-07-10 22:16:00,SW Sacramento
103064,357966,1,527.95,2023-05-25,2023-05-25 04:44:00,Oak Park
104878,644730,3,544.37,2023-09-10,2023-09-10 10:17:00,Oak Park
101478,644730,5,544.37,2023-11-14,2023-11-14 07:55:00,South Natomas
100318,293073,1,537.53,2023-10-22,2023-10-22 03:20:00,SW Sacramento
101627,120672,1,513.91,2023-02-10,2023-02-10 13:40:00,SW Sacramento
100347,417528,2,553.89,2023-11-20,2023-11-20 03:05:00,Cal Expo
100540,129553,1,570.14,2023-12-28,2023-12-28 22:19:00,Cal Expo
102640,424718,1,510.4,2023-02-10,2023-02-10 21:10:00,West Sacramento
100562,129553,3,570.14,2023-07-04,2023-07-04 15:03:00,SW Sacramento
101122,542696,4,493.61,2023-08-22,2023-08-22 00:28:00,Oak Park
102484,855119,1,521.02,2023-04-04,2023-04-04 20:14:00,North Sacramento
100117,120672,2,513.91,2023-02-23,2023-02-23 15:17:00,Oak Park
102953,966126,2,518.99,2023-08-17,2023-08-17 18:11:00,Upper Land
100067,656573,2,569.62,2023-08-08,2023-08-08 21:06:00,Upper Land
103098,120672,2,513.91,2023-08-31,2023-08-31 19:33:00,Upper Land
103297,926868,2,551.6,2023-06-08,2023-06-08 03:06:00,Cal Expo
101419,740474,3,543.99,2023-01-07,2023-01-07 16:49:00,Upper Land
103117,417009,1,526.62,2023-08-22,2023-08-22 12:36:00,Midtown
101591,424718,1,510.4,2023-12-13,2023-12-13 16:35:00,South Land
101005,203454,2,515.54,2023-08-01,2023-08-01 15:28:00,Midtown
100196,391708,1,506.63,2023-12-17,2023-12-17 11:29:00,Midtown
102705,575961,1,525.87,2023-07-05,2023-07-05 19:37:00,Upper Land
103930,417009,5,526.62,2023-07-28,2023-07-28 04:37:00,SW Sacramento
100804,417009,1,526.62,2023-10-22,2023-10-22 08:11:00,South Land
103759,129553,2,570.14,2023-11-03,2023-11-03 04:51:00,Upper Land
101191,221626,5,523.0,2023-10-03,2023-10-03 04:20:00,Oak Park
102910,644730,2,544.37,2023-01-02,2023-01-02 08:02:00,West Sacramento
103700,575961,2,525.87,2023-09-19,2023-09-19 07:37:00,SW Sacramento
102760,966126,2,518.99,2023-04-30,2023-04-30 14:11:00,SW Sacramento
102466,129553,1,570.14,2023-02-06,2023-02-06 14:05:00,West Sacramento
104883,656573,2,569.62,2023-03-19,2023-03-19 17:07:00,South Natomas
104534,457848,2,542.22,2023-08-01,2023-08-01 08:32:00,South Land
102869,656573,1,569.62,2023-07-15,2023-07-15 02:41:00,West Sacramento
102635,782729,1,505.21,2023-08-25,2023-08-25 09:58:00,South Natomas
102674,391708,1,506.63,2023-12-19,2023-12-19 00:53:00,Midtown
101049,120672,2,513.91,2023-01-28,2023-01-28 21:57:00,SW Sacramento
102726,417009,5,526.62,2023-04-18,2023-04-18 01:11:00,Cal Expo
101680,293073,3,537.53,2023-05-23,2023-05-23 04:52:00,SW Sacramento
100952,120672,1,513.91,2023-05-04,2023-05-04 16:30:00,West Sacramento
100389,120672,1,513.91,2023-08-24,2023-08-24 12:51:00,SW Sacramento
103240,782729,2,505.21,2023-05-28,2023-05-28 01:51:00,South Land
104595,575961,2,525.87,2023-07-02,2023-07-02 04:59:00,South Natomas
100035,740474,2,543.99,2023-04-27,2023-04-27 15:25:00,South Land
103970,129553,5,570.14,2023-08-18,2023-08-18 17:36:00,West Sacramento
101658,417528,4,553.89,2023-05-22,2023-05-22 08:59:00,Cal Expo
103740,740474,2,543.99,2023-03-18,2023-03-18 04:49:00,Cal Expo
103396,391708,3,506.63,2023-07-13,2023-07-13 00:03:00,Upper Land
103405,644730,4,544.37,2023-02-21,2023-02-21 05:15:00,SW Sacramento
103796,740474,1,543.99,2023-05-18,2023-05-18 02:11:00,Oak Park
103628,417009,1,526.62,2023-09-13,2023-09-13 08:34:00,SW Sacramento
100077,542696,2,493.61,2023-01-23,2023-01-23 13:43:00,Upper Land
100894,966126,2,518.99,2023-12-05,2023-12-05 09:52:00,West Sacramento
102712,457848,2,542.22,2023-10-12,2023-10-12 15:15:00,South Natomas
103026,926868,1,551.6,2023-01-31,2023-01-31 07:15:00,Midtown
100044,417528,5,553.89,2023-01-10,2023-01-10 19:50:00,SW Sacramento
100653,741835,2,498.96,2023-04-28,2023-04-28 11:23:00,North Sacramento
102092,656573,2,569.62,2023-12-31,2023-12-31 21:35:00,SW Sacramento
100790,424718,4,510.4,2023-01-29,2023-01-29 08:54:00,SW Sacramento
100650,457848,4,542.22,2023-09-16,2023-09-16 02:47:00,Upper Land
100566,542696,2,493.61,2023-09-12,2023-09-12 03:02:00,Cal Expo
100573,240196,4,553.62,2023-11-10,2023-11-10 03:13:00,Oak Park
100977,120672,2,513.91,2023-04-18,2023-04-18 02:31:00,South Land
101782,293073,3,537.53,2023-09-12,2023-09-12 11:32:00,South Land
104638,876627,3,530.95,2023-01-01,2023-01-01 09:45:00,Oak Park
103397,542696,1,493.61,2023-04-04,2023-04-04 20:03:00,North Sacramento
100836,966126,2,518.99,2023-07-24,2023-07-24 11:04:00,West Sacramento
100009,221626,1,523.0,2023-05-24,2023-05-24 04:04:00,West Sacramento
102982,203454,5,515.54,2023-11-17,2023-11-17 11:09:00,North Sacramento
104015,644730,3,544.37,2023-08-02,2023-08-02 18:02:00,Upper Land
101954,357966,2,527.95,2023-12-28,2023-12-28 21:01:00,Upper Land
102573,293073,1,537.53,2023-06-01,2023-06-01 17:07:00,SW Sacramento
100482,203454,1,515.54,2023-11-21,2023-11-21 20:44:00,SW Sacramento
101085,876627,1,530.95,2023-09-01,2023-09-01 11:31:00,Upper Land
101477,240196,5,553.62,2023-11-04,2023-11-04 14:52:00,West Sacramento
100335,644730,1,544.37,2023-04-01,2023-04-01 00:48:00,South Land
100539,782729,1,505.21,2023-12-30,2023-12-30 12:24:00,SW Sacramento
102717,391708,1,506.63,2023-11-04,2023-11-04 14:11:00,SW Sacramento
101278,656573,1,569.62,2023-07-10,2023-07-10 08:03:00,Oak Park
103719,644730,1,544.37,2023-03-08,2023-03-08 04:09:00,South Land
101021,391708,1,506.63,2023-04-25,2023-04-25 07:17:00,Upper Land
104275,129553,2,570.14,2023-10-10,2023-10-10 13:30:00,Midtown
100345,417009,1,526.62,2023-06-08,2023-06-08 19:17:00,West Sacramento
103071,575961,3,525.87,2023-03-14,2023-03-14 12:23:00,South Land
104100,391708,3,506.63,2023-04-19,2023-04-19 12:52:00,Midtown
102532,424718,2,510.4,2023-10-20,2023-10-20 04:38:00,South Natomas
103651,203454,4,515.54,2023-02-28,2023-02-28 05:45:00,Oak Park
104814,855119,1,521.02,2023-08-05,2023-08-05 02:04:00,Midtown
104078,221626,2,523.0,2023-02-25,2023-02-25 14:14:00,South Natomas
100466,782729,1,505.21,2023-01-17,2023-01-17 19:29:00,Upper Land
104124,846554,4,513.8,2023-04-02,2023-04-02 05:07:00,West Sacramento
102810,740474,3,543.99,2023-08-23,2023-08-23 13:34:00,Oak Park
101747,741835,2,498.96,2023-11-21,2023-11-21 10:48:00,Cal Expo
100612,926868,4,551.6,2023-09-29,2023-09-29 14:12:00,Midtown
101002,966126,3,518.99,2023-08-17,2023-08-17 18:04:00,Oak Park
103920,542696,4,493.61,2023-05-02,2023-05-02 01:13:00,Oak Park
101060,424718,1,510.4,2023-08-26,2023-08-26 15:03:00,Oak Park
102962,876627,2,530.95,2023-06-14,2023-06-14 22:45:00,Midtown
102545,926868,2,551.6,2023-12-23,2023-12-23 04:20:00,Cal Expo
101563,644730,2,544.37,2023-01-08,2023-01-08 08:25:00,North Sacramento
101076,120672,1,513.91,2023-07-09,2023-07-09 13:39:00,South Natomas
104731,293073,1,537.53,2023-07-17,2023-07-17 23:48:00,SW Sacramento
101737,457848,5,542.22,2023-11-09,2023-11-09 19:59:00,Cal Expo
101035,417009,1,526.62,2023-02-24,2023-02-24 13:54:00,South Natomas
103040,855119,1,521.02,2023-11-29,2023-11-29 04:24:00,Cal Expo
102912,293073,2,537.53,2023-12-09,2023-12-09 23:50:00,North Sacramento
102749,424718,1,510.4,2023-01-25,2023-01-25 18:47:00,West Sacramento
102468,799380,5,519.76,2023-02-04,2023-02-04 15:15:00,Cal Expo
104661,846554,1,513.8,2023-02-11,2023-02-11 06:24:00,North Sacramento
100184,203454,2,515.54,2023-07-01,2023-07-01 04:31:00,North Sacramento
103939,855119,1,521.02,2023-09-19,2023-09-19 11:42:00,SW Sacramento
100320,221626,2,523.0,2023-08-04,2023-08-04 19:37:00,Cal Expo
104148,782729,1,505.21,2023-12-08,2023-12-08 18:47:00,Midtown
104108,293073,2,537.53,2023-11-10,2023-11-10 22:15:00,SW Sacramento
101087,855119,3,521.02,2023-05-05,2023-05-05 21:40:00,South Natomas
103571,357966,4,527.95,2023-07-26,2023-07-26 00:33:00,South Land
102452,740474,3,543.99,2023-03-25,2023-03-25 02:54:00,SW Sacramento
103197,221626,4,523.0,2023-07-17,2023-07-17 07:48:00,Oak Park
102507,542696,1,493.61,2023-11-13,2023-11-13 19:44:00,Cal Expo
102952,120672,2,513.91,2023-04-26,2023-04-26 02:50:00,SW Sacramento
101417,203454,3,515.54,2023-10-05,2023-10-05 07:40:00,Upper Land
101756,656573,5,569.62,2023-07-21,2023-07-21 16:21:00,Oak Park
101597,417528,3,553.89,2023-02-09,2023-02-09 14:14:00,North Sacramento
101487,966126,2,518.99,2023-04-29,2023-04-29 03:54:00,Oak Park
102212,129553,1,570.14,2023-11-07,2023-11-07 03:28:00,North Sacramento
101668,926868,5,551.6,2023-04-09,2023-04-09 15:33:00,South Natomas
100031,221626,5,523.0,2023-07-22,2023-07-22 12:03:00,Midtown
103047,846554,1,513.8,2023-01-25,2023-01-25 00:42:00,SW Sacramento
103009,876627,1,530.95,2023-03-25,2023-03-25 10:55:00,South Natomas
101811,417009,2,526.62,2023-12-31,2023-12-31 05:29:00,Upper Land
100592,782729,1,505.21,2023-08-02,2023-08-02 14:19:00,West Sacramento
100051,357966,2,527.95,2023-10-28,2023-10-28 16:42:00,South Land
103506,966126,2,518.99,2023-12-30,2023-12-30 07:00:00,South Natomas
103772,740474,5,543.99,2023-03-10,2023-03-10 19:35:00,South Land
103449,357966,4,527.95,2023-04-06,2023-04-06 18:32:00,Cal Expo
104096,575961,4,525.87,2023-05-22,2023-05-22 22:31:00,South Natomas
100060,656573,2,569.62,2023-10-30,2023-10-30 13:43:00,South Land
102296,656573,2,569.62,2023-12-16,2023-12-16 13:08:00,South Land
102447,855119,1,521.02,2023-06-27,2023-06-27 18:37:00,North Sacramento
102138,855119,2,521.02,2023-10-27,2023-10-27 14:52:00,North Sacramento
104233,417009,1,526.62,2023-12-29,2023-12-29 01:52:00,North Sacramento
101837,782729,3,505.21,2023-10-31,2023-10-31 07:41:00,South Natomas
102344,966126,1,518.99,2023-05-12,2023-05-12 08:52:00,West Sacramento
103319,417009,2,526.62,2023-07-31,2023-07-31 04:06:00,South Natomas
103431,740474,1,543.99,2023-10-28,2023-10-28 20:42:00,SW Sacramento
103984,575961,2,525.87,2023-10-10,2023-10-10 22:03:00,SW Sacramento
102544,656573,5,569.62,2023-10-16,2023-10-16 16:20:00,South Land
100633,966126,2,518.99,2023-08-05,2023-08-05 06:20:00,Cal Expo
100118,417009,5,526.62,2023-10-31,2023-10-31 19:54:00,SW Sacramento
104947,391708,1,506.63,2023-10-24,2023-10-24 15:21:00,North Sacramento
101398,782729,2,505.21,2023-11-15,2023-11-15 18:29:00,North Sacramento
103006,424718,2,510.4,2023-03-02,2023-03-02 22:10:00,Midtown
101133,417528,1,553.89,2023-02-04,2023-02-04 03:34:00,Cal Expo
100908,876627,5,530.95,2023-01-03,2023-01-03 04:00:00,Cal Expo
104898,357966,4,527.95,2023-12-21,2023-12-21 19:25:00,Oak Park
103774,656573,2,569.62,2023-04-27,2023-04-27 15:17:00,South Natomas
101998,656573,1,569.62,2023-10-15,2023-10-15 18:04:00,South Land
104357,417009,2,526.62,2023-08-21,2023-08-21 19:33:00,Upper Land
103599,221626,1,523.0,2023-01-16,2023-01-16 17:04:00,West Sacramento
100658,221626,3,523.0,2023-08-15,2023-08-15 17:06:00,Cal Expo
100196,740474,5,543.99,2023-12-17,2023-12-17 11:29:00,Midtown
103474,740474,1,543.99,2023-07-14,2023-07-14 18:57:00,Oak Park
103832,240196,2,553.62,2023-12-01,2023-12-01 11:18:00,South Land
102437,644730,1,544.37,2023-05-22,2023-05-22 19:22:00,North Sacramento
100269,240196,1,553.62,2023-08-14,2023-08-14 20:04:00,Oak Park
104347,926868,3,551.6,2023-09-14,2023-09-14 12:58:00,West Sacramento
102044,846554,1,513.8,2023-06-18,2023-06-18 09:36:00,West Sacramento
103784,417009,3,526.62,2023-07-10,2023-07-10 22:50:00,Cal Expo
102009,782729,1,505.21,2023-03-26,2023-03-26 12:24:00,Cal Expo
104072,740474,3,543.99,2023-03-24,2023-03-24 05:35:00,Cal Expo
